,time,h_values,x_halley,vx_halley,y_halley,vy_halley,z_halley,vz_halley,x_jupiter,vx_jupiter,y_jupiter,vy_jupiter,z_jupiter,vz_jupiter,x_saturne,vx_saturne,y_saturne,vy_saturne,z_saturne,vz_saturne,x_terre,vx_terre,y_terre,vy_terre,z_terre,vz_terre
1207,30036804.517953377,22218.97073769894,-113590258314.63039,-9596.68068502024,302122625171.53235,-26193.452367102353,8104112462.5670395,6866.3431747558225,252699060320.558,14143.36543450388,-771122987220.901,2780.158176189337,56118642913.19746,712.3555266014426,1302954518277.312,4464.728969250712,-648948062656.4019,8698.693600971723,137006416153.39195,-177.39363900988687,24445609271.307312,-28831.23238092442,141436631281.75726,2540.596529227818,-6681871706.96362,-3554.390714386523
1208,30059008.538070086,22204.020116707503,-113803232560.32465,-9586.704135432165,301540731314.5458,-26219.936878043463,8256564947.990324,6865.6255519825145,253013084524.59518,14141.981055423956,-771061209661.6337,2784.379881355289,56134456658.16743,712.0482354949738,1303053639569.7258,4463.50039916483,-648754909896.3014,8699.305386874183,137002475867.3185,-177.52281708901228,23805172697.257427,-28855.208109817777,141491482313.64633,2400.0097175823507,-6760719470.511227,-3547.711092240024
1209,30081197.423525233,22188.88545514581,-114015839658.61743,-9576.672390210497,300958645920.18823,-26246.466919168502,8408897418.011773,6864.891886395449,253326863959.91318,14140.596107582889,-770999380578.7416,2788.5977463023582,56150252807.624405,711.7411128429635,1303152666046.9915,4462.2725788101225,-648561875224.4437,8699.916571012625,136998535401.72234,-177.65190280956136,23164647628.12503,-28878.5557726783,141543175337.39017,2259.319085979124,-6839364381.17477,-3540.950767299116
1210,30103371.531159867,22174.107634632313,-114228082099.19461,-9566.58501673994,300376359405.4233,-26273.042965351924,8561111987.172981,6864.142066359929,253640403701.30673,14139.210572529595,-770937499188.5027,2792.8118401263087,56166031628.47335,711.434153871638,1303251599354.7961,4461.045488648647,-648368955567.9723,8700.527163576462,136994594699.12056,-177.78089825310602,22524038398.329105,-28901.275300140725,141591713090.6678,2118.5247793139615,-6917806115.240204,-3534.109741208704
1211,30125530.874458745,22159.343298877924,-114439959072.51944,-9556.441734700922,299793871180.4111,-26299.665082006275,8713208410.859707,6863.375990578519,253953703967.39236,14137.82445320049,-770875565661.3575,2797.0221666321263,56181793143.00731,711.1273585582603,1303350439605.7405,4459.81912813957,-648176150840.7145,8701.137165292565,136990653762.92839,-177.9098035036102,21883359222.72755,-28923.36625045442,141637097489.16745,1977.629117999082,-6996043134.193069,-3527.188118816803
1212,30147674.80716558,22143.932706836633,-114651463466.84389,-9546.242567073541,299211198023.3934,-26326.332538667095,8865181915.359926,6862.593580680355,254266755650.4332,14136.43779385915,-770813582015.4106,2801.2286043152476,56197536904.541534,710.8207360154954,1303449183970.8142,4458.593533257438,-647983466697.3301,8701.746558734063,136986712714.00937,-178.03861480738314,21242643393.278854,-28944.82755476408,141679329287.13492,1836.638629003901,-7074071582.729655,-3520.186215428381
1213,30169803.7068664,22128.89970081495,-114862597956.64629,-9535.987066924372,298628329801.2731,-26353.04583424686,9017034752.892952,6861.7947223307,254579564118.45038,14135.050574722229,-770751547407.117,2805.431226206789,56213263194.63442,710.5142811805832,1303547834187.788,4457.368683314332,-647790899884.1791,8702.355354658399,136982771491.1404,-178.16733436663753,20601894581.613132,-28965.659170390074,141718411397.3039,1695.5533330780625,-7151891226.722764,-3513.10402743679
1214,30191917.530324742,22113.823458344967,-115073361188.78629,-9525.674978506548,298045267442.9154,-26379.804961595055,9168766285.719728,6860.979315123418,254892128789.71722,14133.662802322397,-770689462168.7361,2809.630025381159,56228971995.50598,710.2079948165562,1303646390117.3076,4456.144580911446,-647598450809.0692,8702.96355223812,136978830107.93057,-178.29596193557856,19961128606.265366,-28985.86063892493,141754345923.15997,1554.3759298557477,-7229500352.174857,-3505.941683341627
1215,30214016.267350793,22098.73702605122,-115283752122.79881,-9515.306029674997,297462011010.2475,-26406.60995258705,9320376101.43288,6860.14725693421,255204449549.8806,14132.274481121945,-770627326540.0652,2813.825001194907,56244663312.885086,709.9018772285514,1303744851767.421,4454.92122682093,-647406119592.2548,8703.571151555481,136974888572.11066,-178.42449746066163,19320360311.43289,-29005.43154046382,141787135097.13406,1413.1089125926662,-7306897368.116663,-3498.6993022249385
1216,30236099.463084925,22083.195734132893,-115493765488.54556,-9504.880157642256,296878572321.5561,-26433.46029705567,9471860736.017115,6859.298462339781,255516520001.17523,14130.88564356186,-770565142013.9576,2818.0160686263175,56260336836.973175,709.5959348822637,1303843217165.7712,4453.698646433747,-647213910224.4646,8704.178140472324,136970946970.80945,-178.55293830210013,18679617428.85891,-29024.371086032093,141816780649.6782,1271.7576265575572,-7384079137.554782,-3491.377152439568
1217,30258167.375616267,22067.912531342245,-115703402800.40575,-9494.396963878396,296294944380.30835,-26460.356348875055,9623221615.217625,6858.432818509688,255828343822.07935,14129.496277290667,-770502908078.5973,2822.2032779955916,56275992764.21154,709.2901643670834,1303941487516.5837,4452.476825672942,-647021820491.4309,8704.784526452942,136967005263.99438,-178.68128596693043,18038906997.99514,-29042.67912415132,141843285432.14893,1130.322863240035,-7461045027.06241,-3483.9752696554237
1218,30280220.01478686,22052.639170592745,-115912663204.10666,-9483.856164522414,295711126738.8166,-26487.298160638744,9774458460.015184,6857.550221235679,256139921182.4852,14128.106385536636,-770440624919.2795,2826.3866324935243,56291631114.71811,708.984565710475,1304039662917.7803,4451.255764203273,-646829850339.3113,8705.390310134577,136963063455.88487,-178.8095405182546,17398243232.674324,-29060.355284025503,141866651962.2036,988.8070032187902,-7537793538.891764,-3476.4937711083976
1219,30302256.768171955,22036.753385092772,-116121539946.53297,-9473.257774452946,295127135448.5,-26514.285021447806,9925566723.169792,6856.650591332117,256451243461.75296,14126.716010802316,-770378294482.2963,2830.566017308685,56307251467.607,708.679147564277,1304137740698.095,4450.0354961478515,-646638005131.6559,8705.99547506806,136959121662.03789,-178.9376984003529,16757658419.280376,-29077.39872640291,141886882282.39667,847.2164309798351,-7614321022.7154875,-3468.9329894226216
1220,30324278.05340435,22021.28523239407,-116330036044.15088,-9462.60131450952,294542959289.13916,-26541.317478527006,10076548919.960392,6855.73380769469,256762316592.65646,14125.325130656202,-770315915804.0155,2834.741513026763,56322854132.4017,708.3739043054621,1304235722771.756,4448.815998594437,-646446281265.161,8706.600033098546,136955179813.87167,-179.06576204813445,16117154895.323267,-29093.809439439465,141903979566.66977,705.5509233518494,-7690627418.579558,-3461.2929081393404
1221,30346283.520895567,22005.467491215495,-116538147240.49287,-9451.886673948062,293958607380.5272,-26568.395138130083,10227402303.48653,6854.799780149015,257073135669.57263,14123.933771084907,-770253490091.691,2838.913054738779,56338438874.865654,708.0688409443179,1304333607638.631,4447.59729111578,-646254681815.8282,8707.203975003878,136951237980.06721,-179.19372943467826,15476757282.209188,-29109.58683029166,141917946377.40314,563.8151920454178,-7766710010.608297,-3453.573775844618
1222,30368273.573564503,21990.052668935794,-116745876395.16034,-9441.113375104009,293374068868.3734,-26595.518530988076,10378129284.229046,6853.848386201508,257383706416.25015,14122.541910508588,-770191016418.7549,2843.080720201165,56354005993.7817,707.7639520591302,1304431397146.193,4446.379351610041,-646063203307.7775,8707.807312216544,136947296094.53896,-179.32160290914402,14836468284.151377,-29124.730858672177,141928785850.3633,422.0091075001485,-7842568693.243758,-3445.7755790632123
1223,30390247.87543099,21974.30186648748,-116953219378.87881,-9430.281299473445,292789352527.5036,-26622.687277225083,10528727206.030308,6852.879534315213,257694024120.1986,14121.14957407712,-770128495955.5366,2847.24444711072,56369555264.69571,707.4592424715945,1304529089855.3943,4445.162198897779,-645871848698.7556,8708.410035891615,136943354223.5857,-179.44938052385777,14196312089.671217,-29139.240966672918,141936500743.26447,280.1373046426987,-7918200814.591173,-3437.898565295616
1224,30412206.21897876,21958.343547769033,-117160173283.51639,-9419.390267389133,292204463747.0997,-26649.90115168963,10679194292.739695,6851.893127639872,258004085884.78592,14119.75677887265,-770065929511.4446,2851.4041975578025,56385086554.40215,707.1547152236693,1304626684899.6777,4443.94584468818,-645680619828.489,8709.012140717028,136939412410.60417,-179.57706107837603,13556309138.942205,-29153.1167194171,141941094079.68033,138.20360122454485,-7993604180.510669,-3429.94294130029
1225,30434148.669085447,21942.45010668659,-117366737769.39407,-9408.439964053763,291619400673.71686,-26677.160264846003,10829530633.669697,6850.889056842648,258313892660.40094,14118.363524722627,-770003317121.283,2855.559985254933,56400599922.48498,706.8503695799645,1304724182623.6353,4442.730285602905,-645489516164.7205,8709.613628853102,136935470650.14192,-179.70464495622477,12916471915.097343,-29166.357871799904,141942569057.42398,-3.7899391430534877,-8068777542.247707,-3421.9088176584014
1226,30456074.956551798,21926.28746635158,-117572909351.1362,-9397.430240828558,291034170369.6855,-26704.464310677286,10979734027.990154,6849.867227485105,258623440681.02588,14116.96983267785,-769940659773.9204,2859.7117606547026,56416095192.40331,706.5462094387933,1304821581887.7021,4441.515536771343,-645298540084.8801,8710.214493304176,136931528996.78638,-179.83213059850084,12276822621.788654,-29178.963989759137,141940928943.56586,-145.83908584727493,-8143718515.190362,-3413.796429101372
1227,30477985.107093766,21910.150541968098,-117778687320.05809,-9386.360801646224,290448772044.68445,-26731.81334777835,11129804294.305435,6848.82753132501,258932730345.14987,14115.575705080577,-769877957617.8762,2863.859530081885,56431572396.22009,706.2422346081107,1304918882863.1006,4440.301596986346,-645107691398.055,8710.814735161397,136927587452.18457,-179.95951816115124,11637374842.58358,-29190.934832723997,141936177130.56778,-287.9415109252044,-8218425734.610405,-3405.6059045920115
1228,30499879.095260084,21893.988166317147,-117984070483.30284,-9375.23137491661,289863206276.3775,-26759.207370185235,11279740899.24404,6847.769861931009,259241761329.04343,14114.181147521685,-769815210947.7648,2868.0032901757677,56447031529.84071,705.9384456052719,1305016085493.7573,4439.088467875334,-644916970358.9708,8711.414354113707,136923646027.18011,-180.08680750263355,10998143628.786654,-29202.270137347023,141928317075.56955,-430.09455145197023,-8292897667.933407,-3397.337393038116
1229,30521757.140584704,21878.045324620238,-118189059939.86237,-9364.041562384908,289277467084.50946,-26786.646678477555,11429544985.388239,6846.69410020926,259550536766.65088,14112.786149964468,-769752419354.7634,2872.143083933185,56462472762.066185,705.634839547455,1305113190810.902,4437.876137489987,-644726375088.0608,8712.013356557134,136919704688.47488,-180.21399990567843,10359136850.701494,-29212.96976547346,141917352167.18076,-572.2971336654289,-8367133620.523149,-3388.990950732609
1230,30543619.113424577,21861.972839873193,-118393653509.7267,-9352.791141966403,288691557829.2138,-26814.13113557123,11579215302.53553,6845.600143325346,259859054863.4255,14111.390724607712,-769689583430.5219,2876.2788882658474,56477896015.14014,705.3314183963901,1305210198295.4854,4436.664613229334,-644535906747.4381,8712.611739324391,136915763465.62521,-180.34109462294361,9720372548.217058,-29223.033404023518,141903285975.71625,-714.5459132979489,-8441131716.788654,-3380.566766753951
1231,30565464.71423968,21845.600815103917,-118597847428.22942,-9341.479980134509,288105486446.82214,-26841.660387683067,11728749436.674208,6844.487897013646,260167311428.40552,14109.994894540589,-769626704257.9846,2880.410647980224,56493301091.67607,705.0281864727176,1305307106675.481,4435.453911910302,-644345567979.8358,8713.209494604074,136911822418.90952,-180.46808991954617,9081873707.71894,-29232.460690017004,141886122347.82346,-856.8364319009902,-8514889519.412252,-3372.0650995578108
1232,30587294.178274516,21829.464034836576,-118801642930.53113,-9330.107666414131,287519246539.11316,-26869.234752955617,11878148633.348549,6843.357239522884,260475309817.4688,14108.598648702968,-769563781382.2112,2884.538409048204,56508688171.521324,704.7251406741594,1305403917051.644,4434.2440207128775,-644155356768.6553,8713.806629220959,136907881512.174,-180.59498716955576,8443647662.814681,-29241.251508823025,141865864823.26523,-999.1677082817503,-8588406406.935903,-3363.4860019467246
1233,30609107.110070992,21812.931796477256,-119005035360.42595,-9318.67411762481,286932848647.5515,-26896.85375200515,12027409820.12986,6842.208081171401,260783044487.83694,14107.202016370322,-769500816166.0361,2888.662098183504,56524056989.95155,704.4222866536909,1305500627727.6294,4433.03496177329,-643965276592.894,8714.403132747053,136903940823.1222,-180.72178408070073,7805720160.279145,-29249.405498237957,141842517584.7094,-1141.5346456387351,-8661679640.84717,-3354.8297755705926
1234,30630903.425685268,21796.31561427701,-119208022975.81828,-9307.179089584954,286346294971.70624,-26924.517295692804,12176532055.99277,6841.040316254553,261090514293.2066,14105.805006940862,-769437809077.4426,2892.781701041234,56539407502.05898,704.1196257406677,1305597238389.5457,4431.826739965009,-643775328217.6072,8714.99900328203,136900000373.31631,-180.84848017174065,7168107818.741996,-29256.922451063954,141816084696.87363,-1283.9341697528682,-8734707545.698387,-3346.0966036969567
1235,30652683.097301487,21779.671616218697,-119410604556.98245,-9295.622308050632,285759586209.51764,-26952.22536450438,12325514782.730278,6839.85383568829,261397718879.50204,14104.407626226406,-769374760422.9636,2896.897213897789,56554739702.535286,703.8171584850531,1305693748972.5522,4430.619357050889,-643585511918.8213,8715.594240461813,136896060174.19818,-180.975075287747,6530825588.874257,-29263.802193208867,141786570248.9877,-1426.3635683007412,-8807488643.402943,-3337.2866490416777
1236,30674446.299628485,21763.202326996943,-119612780762.49289,-9284.003389413521,285172717599.7861,-26979.978196292373,12474358825.781189,6838.648518581984,261704660749.11707,14103.009867026549,-769311669921.8267,2901.008671292448,56570053728.578835,703.5148826234589,1305790160308.9714,4429.412803565562,-643395826207.3453,8716.188849455484,136892120200.54097,-181.10157045094195,5893882465.910547,-29270.044615492596,141753978085.07053,-1568.821451405242,-8880022138.083857,-3328.399992642188
